0,1,2,3,4,5,6,7,8,9,order
Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,56
Зеленый,Желтый,Зеленый,Зеленый,Желтый,Зеленый,Желтый,Зеленый,Зеленый,Зеленый,57
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,58
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,59
Бирюзовый,Бирюзовый,Бирюзовый,Зеленый,Зеленый,Бирюзовый,Бирюзовый,Зеленый,Зеленый,Бирюзовый,60
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,61
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,62
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,63
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,64
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,65
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,66
Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Голубой,Голубой,67
Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,68
Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Голубой,Бирюзовый,69
Бирюзовый,Голубой,Голубой,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,70
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,71
Голубой,Голубой,Голубой,Голубой,Бирюзовый,Голубой,Голубой,Голубой,Голубой,Голубой,72
Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,73
Бирюзовый,Бежевый,Серый,Бирюзовый,Бежевый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бежевый,74
Бирюзовый,Бежевый,Серый,Бежевый,Бежевый,Бирюзовый,Бирюзовый,Бежевый,Бирюзовый,Бежевый,75
Лиловый,Бирюзовый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,76
Бирюзовый,Лиловый,Лиловый,Бежевый,Бежевый,Бежевый,Бежевый,Бирюзовый,Бирюзовый,Бежевый,77
Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,78
Бирюзовый,Бежевый,Лиловый,Бежевый,Бежевый,Бирюзовый,Бежевый,Бежевый,Бежевый,Бежевый,79
Розовый,Лиловый,Лиловый,Розовый,Лиловый,Лиловый,Лиловый,Лиловый,Розовый,Лиловый,80
Розовый,Розовый,Лиловый,Розовый,Лиловый,Розовый,Розовый,Лиловый,Розовый,Розовый,81
Розовый,Лиловый,Лиловый,Розовый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,82
Бежевый,Бежевый,Бежевый,Бежевый,Бежевый,Бежевый,Бежевый,Бежевый,Бежевый,Бежевый,83
Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,84
Розовый,Лиловый,Лиловый,Розовый,Розовый,Розовый,Розовый,Лиловый,Розовый,Розовый,85
Розовый,Бежевый,Розовый,Розовый,Розовый,Бежевый,Розовый,Бежевый,Розовый,Розовый,86
Розовый,Розовый,Оранжевый,Розовый,Оранжевый,Оранжевый,Розовый,Оранжевый,Розовый,Розовый,87
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,88
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Розовый,89
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,90
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,91
Бежевый,Оранжевый,Оранжевый,Коричневый,Желтый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Желтый,92
Желтый,Оранжевый,Оранжевый,Оранжевый,Желтый,Оранжевый,Оранжевый,Оранжевый,Желтый,Желтый,93
Желтый,Желтый,Оранжевый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,94
Желтый,Желтый,Оранжевый,Оранжевый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,95
Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,96
Желтый,Оранжевый,Оранжевый,Коричневый,Желтый,Бежевый,Коричневый,Желтый,Бежевый,Желтый,97
Зеленый,Зеленый,Оранжевый,Зеленый,Желтый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,98
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,99
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,100
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,101
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Бирюзовый,Зеленый,Зеленый,Зеленый,102
Бирюзовый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,Бирюзовый,103
Бирюзовый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,104
Бирюзовый,Зеленый,Бирюзовый,Зеленый,Бирюзовый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,Бирюзовый,105
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,106
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,107
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,108
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,109
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,110
Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,111
Голубой,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Голубой,Голубой,112
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,113
Бирюзовый,Бирюзовый,Бирюзовый,Лиловый,Бирюзовый,Бирюзовый,Бирюзовый,Лиловый,Бирюзовый,Бирюзовый,114
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,115
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,116
Бирюзовый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Фиолетовый,Лиловый,Бирюзовый,Бирюзовый,117
Бирюзовый,Бирюзовый,Лиловый,Лиловый,Бежевый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Лиловый,118
Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,119
Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,120
Розовый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,121
Розовый,Лиловый,Фиолетовый,Розовый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Фиолетовый,122
Лиловый,Лиловый,Лиловый,Розовый,Лиловый,Лиловый,Лиловый,Лиловый,Розовый,Лиловый,123
Розовый,Розовый,Лиловый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,124
Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,125
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,126
Розовый,Розовый,Оранжевый,Розовый,Розовый,Розовый,Розовый,Оранжевый,Розовый,Розовый,127
Оранжевый,Бежевый,Оранжевый,Оранжевый,Оранжевый,Бежевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,128
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,129
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,130
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Оранжевый,Коричневый,Коричневый,Оранжевый,131
Желтый,Оранжевый,Оранжевый,Оранжевый,Желтый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Желтый,132
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Желтый,Оранжевый,Оранжевый,Оранжевый,Желтый,Желтый,133
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Бежевый,Оранжевый,Оранжевый,Бежевый,Оранжевый,134
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Бежевый,Коричневый,Коричневый,Коричневый,Бежевый,135
Желтый,Оранжевый,Оранжевый,Оранжевый,Желтый,Оранжевый,Оранжевый,Желтый,Желтый,Желтый,136
Желтый,Желтый,Оранжевый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,137
Желтый,Желтый,Оранжевый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,138
Зеленый,Зеленый,Оранжевый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,139
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,140
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,141
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,142
Зеленый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,Зеленый,Зеленый,Зеленый,Зеленый,Бирюзовый,143
Зеленый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,Зеленый,Бирюзовый,Зеленый,Зеленый,Бирюзовый,144
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,145
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,146
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,147
Голубой,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Голубой,Голубой,148
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,149
Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,150
Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Голубой,Голубой,151
Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Голубой,Голубой,152
Голубой,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Синий,Голубой,Голубой,153
Бирюзовый,Голубой,Бирюзовый,Голубой,Голубой,Голубой,Бирюзовый,Голубой,Голубой,Голубой,154
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,155
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,156
Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Бирюзовый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,157
Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,158
Бирюзовый,Фиолетовый,Лиловый,Лиловый,Лиловый,Бирюзовый,Фиолетовый,Бирюзовый,Фиолетовый,Бирюзовый,159
Бирюзовый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,160
Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Фиолетовый,Лиловый,161
Розовый,Розовый,Лиловый,Лиловый,Лиловый,Розовый,Розовый,Лиловый,Розовый,Лиловый,162
Розовый,Лиловый,Лиловый,Лиловый,Розовый,Лиловый,Лиловый,Лиловый,Фиолетовый,Розовый,163
Розовый,Розовый,Лиловый,Розовый,Лиловый,Розовый,Лиловый,Лиловый,Розовый,Лиловый,164
Розовый,Лиловый,Лиловый,Розовый,Лиловый,Лиловый,Розовый,Розовый,Розовый,Розовый,165
Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,166
Розовый,Розовый,Коричневый,Розовый,Розовый,Розовый,Розовый,Оранжевый,Розовый,Розовый,167
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,168
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,169
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,170
Оранжевый,Коричневый,Оранжевый,Оранжевый,Оранжевый,Коричневый,Оранжевый,Оранжевый,Коричневый,Оранжевый,171
Оранжевый,Коричневый,Коричневый,Оранжевый,Коричневый,Коричневый,Оранжевый,Оранжевый,Коричневый,Оранжевый,172
Оранжевый,Коричневый,Оранжевый,Оранжевый,Оранжевый,Коричневый,Оранжевый,Оранжевый,Коричневый,Оранжевый,173
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,174
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,175
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,176
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,177
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,178
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,179
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,180
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,181
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,182
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,183
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,184
Зеленый,Зеленый,Бирюзовый,Зеленый,Голубой,Зеленый,Бирюзовый,Зеленый,Зеленый,Бирюзовый,185
Бирюзовый,Бирюзовый,Бирюзовый,Зеленый,Зеленый,Зеленый,Бирюзовый,Зеленый,Зеленый,Зеленый,186
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Зеленый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,187
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,188
Голубой,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Голубой,Голубой,189
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Голубой,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,190
Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Голубой,Голубой,191
Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Голубой,Голубой,Синий,Синий,Голубой,192
Бирюзовый,Голубой,Бирюзовый,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,193
Голубой,Синий,Бирюзовый,Голубой,Бирюзовый,Синий,Синий,Синий,Синий,Голубой,194
Синий,Синий,Бирюзовый,Голубой,Голубой,Синий,Синий,Синий,Синий,Синий,195
Синий,Синий,Синий,Синий,Бирюзовый,Синий,Синий,Синий,Синий,Синий,196
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,197
Бирюзовый,Бирюзовый,Бирюзовый,Фиолетовый,Бирюзовый,Бирюзовый,Бирюзовый,Фиолетовый,Бирюзовый,Бирюзовый,198
Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Бирюзовый,Фиолетовый,Фиолетовый,Бирюзовый,Бирюзовый,199
Бирюзовый,Фиолетовый,Лиловый,Лиловый,Лиловый,Бирюзовый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,200
Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,201
Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,202
Розовый,Лиловый,Лиловый,Лиловый,Лиловый,Розовый,Лиловый,Лиловый,Розовый,Лиловый,203
Розовый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Лиловый,Розовый,Лиловый,204
Розовый,Розовый,Лиловый,Розовый,Лиловый,Лиловый,Розовый,Лиловый,Розовый,Фиолетовый,205
Розовый,Лиловый,Лиловый,Розовый,Лиловый,Розовый,Розовый,Лиловый,Розовый,Розовый,206
Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,207
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,208
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,209
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,210
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Оранжевый,Коричневый,Коричневый,Коричневый,211
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,212
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,213
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,214
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,215
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,216
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,217
