0,1,2,3,4,5,6,7,8,9,order
Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Серый,Серый,34
Фиолетовый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Лиловый,Лиловый,Фиолетовый,Лиловый,35
Фиолетовый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,36
Фиолетовый,Фиолетовый,Розовый,Лиловый,Розовый,Лиловый,Лиловый,Розовый,Лиловый,Лиловый,37
Фиолетовый,Лиловый,Лиловый,Лиловый,Розовый,Лиловый,Лиловый,Розовый,Лиловый,Лиловый,38
Фиолетовый,Лиловый,Розовый,Розовый,Розовый,Лиловый,Розовый,Розовый,Лиловый,Розовый,39
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,40
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,41
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,42
Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,43
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,44
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,45
Оранжевый,Розовый,Бежевый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,46
Оранжевый,Розовый,Розовый,Оранжевый,Оранжевый,Розовый,Оранжевый,Оранжевый,Розовый,Оранжевый,47
Оранжевый,Бежевый,Бежевый,Оранжевый,Оранжевый,Бежевый,Бежевый,Бежевый,Бежевый,Оранжевый,48
Бежевый,Бежевый,Бежевый,Бежевый,Бежевый,Бежевый,Бежевый,Бежевый,Бежевый,Оранжевый,49
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,50
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Желтый,Оранжевый,Оранжевый,Желтый,Оранжевый,51
Желтый,Желтый,Желтый,Оранжевый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,52
Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,53
Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,54
Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,55
Желтый,Желтый,Зеленый,Желтый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,56
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,57
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,58
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,59
Зеленый,Бирюзовый,Зеленый,Зеленый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,60
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,61
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,62
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,63
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,64
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,65
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,66
Бирюзовый,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,67
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,68
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,69
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,70
Голубой,Голубой,Голубой,Голубой,Бирюзовый,Голубой,Голубой,Голубой,Голубой,Голубой,71
Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,72
Голубой,Голубой,Бирюзовый,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,73
Бирюзовый,Бирюзовый,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Бирюзовый,Голубой,74
Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Лиловый,Лиловый,Голубой,Фиолетовый,Фиолетовый,75
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Лиловый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Лиловый,76
Фиолетовый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Лиловый,77
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,78
Фиолетовый,Фиолетовый,Розовый,Лиловый,Розовый,Лиловый,Лиловый,Розовый,Розовый,Розовый,79
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,80
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,81
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,82
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,83
Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,84
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,85
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Красный,86
Оранжевый,Розовый,Розовый,Оранжевый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,87
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,88
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,89
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,90
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,91
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,92
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Желтый,Оранжевый,Оранжевый,Желтый,Оранжевый,93
Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,94
Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,95
Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,96
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,97
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,98
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,99
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,100
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,101
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,102
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,103
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,104
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,105
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,106
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,107
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,108
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,109
Голубой,Голубой,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Голубой,Голубой,Голубой,Голубой,110
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,111
Голубой,Голубой,Бирюзовый,Голубой,Голубой,Бирюзовый,Голубой,Голубой,Бирюзовый,Голубой,112
Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,113
Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,114
Фиолетовый,Фиолетовый,Фиолетовый,Голубой,Синий,Лиловый,Голубой,Голубой,Голубой,Голубой,115
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,116
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,117
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,118
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,119
Фиолетовый,Лиловый,Фиолетовый,Розовый,Розовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Лиловый,120
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,121
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,122
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,123
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,124
Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,125
Красный,Красный,Красный,Красный,Розовый,Красный,Красный,Красный,Красный,Красный,126
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,127
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,128
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,129
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,130
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,131
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,132
Желтый,Желтый,Оранжевый,Оранжевый,Оранжевый,Желтый,Желтый,Желтый,Желтый,Желтый,133
Желтый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Желтый,Оранжевый,Оранжевый,Желтый,Оранжевый,134
Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,135
Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,136
Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,137
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,138
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,139
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,140
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,141
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,142
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,143
Бирюзовый,Бирюзовый,Зеленый,Зеленый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,144
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,145
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,146
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,147
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,148
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,149
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Голубой,Бирюзовый,Голубой,Голубой,Бирюзовый,Голубой,150
Бирюзовый,Голубой,Бирюзовый,Голубой,Голубой,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Голубой,151
Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,152
Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Синий,Голубой,Голубой,153
Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Синий,Голубой,Голубой,154
Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Синий,Голубой,Голубой,155
Фиолетовый,Фиолетовый,Фиолетовый,Голубой,Синий,Синий,Бирюзовый,Голубой,Фиолетовый,Голубой,156
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,157
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,158
Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,159
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,160
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Лиловый,161
Фиолетовый,Лиловый,Лиловый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Лиловый,162
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,163
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,164
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,165
Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,166
Красный,Красный,Красный,Красный,Розовый,Красный,Красный,Красный,Красный,Красный,167
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,168
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,169
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,170
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,171
Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,172
Оранжевый,Оранжевый,Оранжевый,Коричневый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,Оранжевый,173
Коричневый,Коричневый,Коричневый,Коричневый,Оранжевый,Коричневый,Коричневый,Коричневый,Коричневый,Оранжевый,174
Желтый,Коричневый,Коричневый,Коричневый,Коричневый,Желтый,Коричневый,Коричневый,Коричневый,Желтый,175
Желтый,Желтый,Желтый,Коричневый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,176
Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,Желтый,177
Желтый,Желтый,Желтый,Зеленый,Желтый,Зеленый,Желтый,Желтый,Желтый,Желтый,178
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,179
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,180
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,181
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,182
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,183
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,184
Зеленый,Бирюзовый,Зеленый,Зеленый,Бирюзовый,Бирюзовый,Зеленый,Зеленый,Зеленый,Зеленый,185
Зеленый,Зеленый,Зеленый,Зеленый,Бирюзовый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,186
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,187
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,188
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,189
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,190
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,191
Голубой,Голубой,Голубой,Голубой,Голубой,Бирюзовый,Голубой,Голубой,Бирюзовый,Голубой,192
Голубой,Голубой,Голубой,Голубой,Голубой,Бирюзовый,Голубой,Голубой,Голубой,Голубой,193
Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,194
Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,195
Синий,Синий,Синий,Синий,Голубой,Голубой,Синий,Синий,Голубой,Голубой,196
Голубой,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Голубой,Голубой,197
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,198
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,199
Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,200
Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,201
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,202
Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Лиловый,203
Фиолетовый,Розовый,Фиолетовый,Розовый,Розовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,204
Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,Розовый,205
Розовый,Красный,Розовый,Розовый,Розовый,Красный,Розовый,Фиолетовый,Красный,Красный,206
Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,207
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,208
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,209
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,210
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,211
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,212
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,213
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,214
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,215
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,216
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,217
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,218
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Зеленый,Коричневый,Коричневый,Коричневый,Коричневый,219
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,220
